"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000034584",2104.07313919362,-0.0530463428448855,0.103086180832104,-0.51458248250832,0.606844808751097,0.886710069409424
"ENSMUSG00000038886",2645.40647086085,0.0207335205375558,0.040299946346172,0.514480102763838,0.606916368038941,0.886710069409424
"ENSMUSG00000040621",187.408002222692,0.0505700428829081,0.0981248041420031,0.515364523018305,0.606298318583093,0.886710069409424
"ENSMUSG00000043003",194.403440645124,0.120186661333354,0.233720332303519,0.514232801865413,0.60708923688175,0.886710069409424
"ENSMUSG00000053470",1445.17985653338,0.0268016805285602,0.0520770906315038,0.514653952506837,0.606794856356052,0.886710069409424
"ENSMUSG00000059022",235.361696573695,-0.0600324569936639,0.116717522967172,-0.514339710675221,0.607014502541405,0.886710069409424
"ENSMUSG00000103621",39.2256746265363,-0.115898537199736,0.22513582080962,-0.514793855473325,0.606697079550792,0.886710069409424
"ENSMUSG00000107728",126.238573105708,-0.0517589387987615,0.100671227667766,-0.514138349137608,0.607155267247183,0.886710069409424
"ENSMUSG00000108621",1698.06574325827,0.0611158748967322,0.11867997229762,0.514963676798546,0.606578402561029,0.886710069409424
"ENSMUSG00000090077",146.235764688279,0.0898438278154379,0.174800957285057,0.513977893547372,0.607267446490459,0.88678607307866
"ENSMUSG00000054252",1611.29236031023,-0.057408028227048,0.111718386860345,-0.513863741147746,0.607347259437759,0.886814802224892
"ENSMUSG00000095687",2453.60256120451,-0.0346306242987586,0.0674094038222397,-0.513735804429904,0.607436715653269,0.886857604853773
"ENSMUSG00000019158",518.691633702393,0.0502222519181971,0.0978241200173718,0.513393342145869,0.607676201876062,0.887119421132997
"ENSMUSG00000020261",2173.46607040929,0.0574398786880637,0.112003147443525,0.512841647749467,0.608062094100609,0.887155796933569
"ENSMUSG00000035227",1210.4470975456,0.0288669972085379,0.0562591160983042,0.513107905181043,0.607875842078682,0.887155796933569
"ENSMUSG00000049164",975.557886229172,-0.0254719765388386,0.0496574111290512,-0.512954178634911,0.60798337355108,0.887155796933569
"ENSMUSG00000049823",209.692350152474,-0.0591364671710077,0.115309075186687,-0.51285180351386,0.608054989488044,0.887155796933569
"ENSMUSG00000060733",4224.42709541205,0.050574732767555,0.0985913166789384,0.512973499808823,0.607969857954976,0.887155796933569
"ENSMUSG00000105293",44.9121161176307,0.156600080134383,0.305207550834251,0.513093728206703,0.607885758494491,0.887155796933569
"ENSMUSG00000042208",602.520593553857,0.0324279806791881,0.0632742133900288,0.512499151578522,0.608301713936976,0.887417597320404
"ENSMUSG00000031390",854.146289330324,-0.0845807885223022,0.165129085242401,-0.512210119726286,0.608503961378509,0.887624830793105
"ENSMUSG00000016458",731.163373403175,0.0604501970851687,0.118309625553308,0.510949103274197,0.60938669645744,0.88773723511545
"ENSMUSG00000019494",2022.2573026414,0.0308621539181864,0.060364943212952,0.511259553567583,0.609169322618807,0.88773723511545
"ENSMUSG00000020331",72.5245770390521,-0.142517060621995,0.278576772422291,-0.51158989094021,0.608938061953806,0.88773723511545
"ENSMUSG00000021238",20140.9200340435,0.0532759676166723,0.104081983042553,0.511865416658049,0.608745203402946,0.88773723511545
"ENSMUSG00000022639",451.259950298119,-0.0539024818927869,0.105346014651737,-0.511670821824469,0.60888141029062,0.88773723511545
"ENSMUSG00000028692",24061.6951468989,0.0531770421676307,0.104025832215733,0.511190740174519,0.609217502014983,0.88773723511545
"ENSMUSG00000033703",756.091107864702,-0.0303606519347493,0.0593681624714435,-0.511396187297408,0.609073664134653,0.88773723511545
"ENSMUSG00000034075",5179.30823961806,0.0168093632506119,0.0329013627730743,0.510901732750362,0.609419867803445,0.88773723511545
"ENSMUSG00000034334",105.168315663135,0.0601124158388326,0.11757676322995,0.511261019503218,0.609168296268822,0.88773723511545
"ENSMUSG00000052031",649.955534004988,-0.0364691813633485,0.071272398629013,-0.511687302025261,0.608869874428544,0.88773723511545
"ENSMUSG00000061751",1563.20254725761,-0.0307489763625442,0.0601341432963576,-0.511339726102105,0.609113192307215,0.88773723511545
"ENSMUSG00000073422",1298.74304085373,0.032888398587167,0.0643476586176947,0.511104821739748,0.609277659810388,0.88773723511545
"ENSMUSG00000104094",91.3775170486875,0.102549530105034,0.200469719916238,0.511546233255987,0.60896862333058,0.88773723511545
"ENSMUSG00000110751",45.9283050369156,0.170855516805611,0.334423247462906,0.510896051939577,0.609423845861502,0.88773723511545
"ENSMUSG00000030399",406.605085369187,0.110959592963033,0.21735126296929,0.510508158301848,0.609695500485598,0.887869825218312
"ENSMUSG00000037916",7369.08313646482,0.0372230332126038,0.0729025103347964,0.51058643991354,0.609640672973916,0.887869825218312
"ENSMUSG00000040428",110.25078013147,0.0855845685642222,0.167608460429328,0.510622007654017,0.609615762474663,0.887869825218312
"ENSMUSG00000037126",60.7699279398549,0.0868787676598217,0.170296068924638,0.510163083672051,0.609937212775109,0.888067449655281
"ENSMUSG00000051502",153.469447063356,-0.0481979726899113,0.0944794366140098,-0.510142465040529,0.609951656727837,0.888067449655281
"ENSMUSG00000022793",258.788775806632,-0.0430425667403666,0.0844081310731257,-0.509933891357899,0.610097777216637,0.888074832768253
"ENSMUSG00000027831",3236.29583422844,-0.0334955594241983,0.0657135947078956,-0.509720394586384,0.610247362770971,0.888074832768253
"ENSMUSG00000046567",280.614922604523,0.0457117859417335,0.0896640063012574,0.509811995107031,0.610183181283243,0.888074832768253
"ENSMUSG00000052914",1492.58549815579,0.031404749891451,0.0616135287990199,0.509705425149266,0.610257851650665,0.888074832768253
"ENSMUSG00000103906",162.692675561224,-0.0497015702825428,0.0975018930995897,-0.509749797696512,0.61022676064715,0.888074832768253
"ENSMUSG00000066894",771.810983242781,0.0484023103326643,0.0949877718742212,0.509563593056553,0.610357235427814,0.888131813066759
"ENSMUSG00000020707",262.480696591379,-0.0467423038480832,0.0917554999099377,-0.509422365895918,0.610456202457481,0.888188175770894
"ENSMUSG00000040054",4037.77366128739,0.0177196642841187,0.0348049783364401,0.50911292381316,0.610673073482118,0.888240791237651
"ENSMUSG00000103901",69.0085005415203,0.103870899797219,0.203993248407919,0.509187929541232,0.610620502933348,0.888240791237651
"ENSMUSG00000117226",56.2975749952538,0.0985401017855658,0.193507558952554,0.509231279227322,0.610590120612184,0.888240791237651
"ENSMUSG00000032198",2010.17042041851,-0.0520928584445813,0.102411777022686,-0.508660819673519,0.610989989961651,0.888398792145064
"ENSMUSG00000032383",5660.79381675347,-0.0249024797006309,0.0489614341680439,-0.50861418019663,0.611022687504085,0.888398792145064
"ENSMUSG00000036944",46.4612168878596,-0.107215063137238,0.210723983320244,-0.508793832804024,0.610896742694675,0.888398792145064
"ENSMUSG00000039099",47.683515075454,-0.0935109266766914,0.183804061481574,-0.508753320916501,0.610925142401475,0.888398792145064
"ENSMUSG00000035278",356.485043373089,-0.0381725615195264,0.0750889494065507,-0.508364570568838,0.611197694531824,0.88856563182158
"ENSMUSG00000041650",3711.68444493609,0.0411793545435536,0.0810646681179909,0.507981534984099,0.611466292739827,0.888719705021974
"ENSMUSG00000043262",795.680058185391,-0.0353715332449861,0.0696294395182029,-0.507996811258822,0.611455579470465,0.888719705021974
"ENSMUSG00000095677",329.926701311984,-0.0402853322469001,0.0793087663580957,-0.507955603104497,0.611484478987722,0.888719705021974
"ENSMUSG00000012609",833.502967349638,-0.0289046404421001,0.0569250799706896,-0.507766356357918,0.611617206594659,0.888737419042653
"ENSMUSG00000046668",3268.72562908989,0.0340335621906122,0.0670255590988856,0.507769911182703,0.611614713311988,0.888737419042653
"ENSMUSG00000030835",3708.89219899819,-0.0287571289453532,0.0566634888600343,-0.507507206560945,0.611798981176031,0.888826381913473
"ENSMUSG00000078154",88.5690245340991,-0.0980564791408434,0.193187376443305,-0.507571876310562,0.611753617849275,0.888826381913473
"ENSMUSG00000024182",1663.06825630497,0.0319983486916544,0.0630714475130089,0.507334934481319,0.611919830638632,0.88885759912176
"ENSMUSG00000074282",151.686476882758,-0.0624619480002254,0.123125106146367,-0.507304724074494,0.611941024432667,0.88885759912176
"ENSMUSG00000047260",1481.62434076388,-0.0382616039506516,0.0754450518332718,-0.507145306695621,0.612052867401744,0.888932491155927
"ENSMUSG00000050705",1513.07092863778,-0.0241830355811577,0.0476933650735029,-0.507052407476133,0.612118047179637,0.888939602492705
"ENSMUSG00000004798",2005.46907623761,0.0320204229359029,0.0632967877521062,0.505877534596333,0.61294262411936,0.889049939061231
"ENSMUSG00000019820",10968.9185300289,0.0526302251644078,0.104114158511204,0.50550497566327,0.613204204614035,0.889049939061231
"ENSMUSG00000022211",81.4349560006027,0.0827006883378301,0.16349020412805,0.505844914555593,0.612965525282564,0.889049939061231
"ENSMUSG00000024790",244.942888723131,-0.0446822434275123,0.0882292406110764,-0.5064335034286,0.61255235983233,0.889049939061231
"ENSMUSG00000028182",79.8397810417908,-0.0857970216721305,0.169582948521082,-0.505929531361253,0.612906120151671,0.889049939061231
"ENSMUSG00000028980",10180.9395527803,0.0401843106809683,0.0794930339484407,0.505507321648234,0.613202557300575,0.889049939061231
"ENSMUSG00000029780",810.916922937848,-0.0423460973861036,0.0835782125911573,-0.506664309671823,0.612390376841804,0.889049939061231
"ENSMUSG00000036693",668.06097107111,0.0375508969637755,0.0740905892655994,0.506824109998145,0.612278237875263,0.889049939061231
"ENSMUSG00000037720",2542.63183378821,0.035927132116338,0.0710069329494402,0.50596653909724,0.612880139712594,0.889049939061231
"ENSMUSG00000039130",316.096142824387,0.0403958786319071,0.0798790808889165,0.505712862270955,0.613058237517191,0.889049939061231
"ENSMUSG00000042492",1343.2210371562,0.027148562951907,0.0537038097143904,0.505523967411054,0.613190868965847,0.889049939061231
"ENSMUSG00000042724",555.961291909733,-0.0391284309014552,0.0774120255378772,-0.505456750803013,0.61323806777942,0.889049939061231
"ENSMUSG00000056665",648.413644055717,-0.0643973681708059,0.127429097267085,-0.505358427171719,0.613307112514537,0.889049939061231
"ENSMUSG00000066613",315.115667942586,-0.0538309668780593,0.106479138763588,-0.505554116075059,0.61316969940382,0.889049939061231
"ENSMUSG00000066687",1422.75988066398,-0.14362389429077,0.284077832350141,-0.505579379786826,0.613151960169271,0.889049939061231
"ENSMUSG00000071359",606.09049951318,-0.0787851593459531,0.155551252215293,-0.506490036074471,0.612512682694066,0.889049939061231
"ENSMUSG00000079484",782.433157583785,-0.0422869010764794,0.0836008676041763,-0.50581892614673,0.612983770925479,0.889049939061231
"ENSMUSG00000086316",222.55815541843,0.0440555294646747,0.0871847672390594,0.505312233545053,0.613339551747586,0.889049939061231
"ENSMUSG00000117819",300.533904318248,0.0976386490186908,0.193001441389304,0.505895957645951,0.612929690235486,0.889049939061231
"ENSMUSG00000014313",8901.67817999763,-0.0340851817938236,0.0674693329614201,-0.50519517976136,0.61342175554611,0.88908169916286
"ENSMUSG00000003559",1261.75226059091,0.0419570623835419,0.0831404688084924,0.504652703849755,0.613802785589695,0.889130784339436
"ENSMUSG00000017754",427.481853655133,0.0746390525994027,0.147840490323409,0.504862047170742,0.613655732418482,0.889130784339436
"ENSMUSG00000020300",8880.46980413895,-0.0347749120761534,0.0688591289632152,-0.505015276837589,0.613548106122231,0.889130784339436
"ENSMUSG00000020652",179.744415254621,-0.0533892237537165,0.105852361955543,-0.504374420819629,0.613998289497388,0.889130784339436
"ENSMUSG00000024077",1721.11710754647,0.0232032596802112,0.045997285951949,0.504448451685832,0.61394627745294,0.889130784339436
"ENSMUSG00000027293",2467.28045452644,-0.0514027168628671,0.101898820097675,-0.504448597281059,0.613946175163663,0.889130784339436
"ENSMUSG00000039501",6408.77470414362,0.034039952277601,0.0674460664370524,0.504698851627924,0.613770367757653,0.889130784339436
"ENSMUSG00000040936",191.986501860996,0.0704077228143502,0.139491090048021,0.504747097396055,0.613736476939607,0.889130784339436
"ENSMUSG00000044043",81.1363713855568,-0.0714557590542026,0.141656868551857,-0.504428481193232,0.613960307978852,0.889130784339436
"ENSMUSG00000039208",580.208134827573,-0.0309225680642252,0.061348569361374,-0.504047093292032,0.614228284063564,0.889293383032771
"ENSMUSG00000097177",142.13867827683,-0.100518451672509,0.199424373813116,-0.504042959997993,0.614231188538504,0.889293383032771
"ENSMUSG00000036632",694.197351117264,0.0387394774677012,0.0769165467830586,0.503655963351619,0.614503158746256,0.889512474611985
"ENSMUSG00000068922",542.229542351326,-0.0427823989937711,0.084935723371065,-0.503703239293842,0.614469931718894,0.889512474611985
"ENSMUSG00000020941",522.217374852901,-0.0427532391070282,0.0849130470666342,-0.503494346086512,0.614616754446685,0.889541884321107
"ENSMUSG00000022787",185.71929020677,0.0494203157330987,0.098213677992959,0.503191782886307,0.61482944146897,0.889541884321107
"ENSMUSG00000024241",2380.88690621849,0.0243031485421926,0.0482882552796459,0.503293158997953,0.614758175449195,0.889541884321107
"ENSMUSG00000026853",4117.97409619105,0.0464037687026758,0.0922361227997721,0.503097564100889,0.614895679245863,0.889541884321107
"ENSMUSG00000064966",483.57876686757,0.0784219657493825,0.155900313471712,0.503026350640482,0.614945745881552,0.889541884321107
"ENSMUSG00000073758",226.066271675959,-0.0487055903508796,0.0968173782526539,-0.503066610869981,0.614917440699846,0.889541884321107
"ENSMUSG00000108526",66.6046928186023,0.170205385386705,0.338138398433525,0.503360121699297,0.614711103580179,0.889541884321107
"ENSMUSG00000023991",1000.79291649911,-0.0335394675378551,0.0667175743832892,-0.502708137216928,0.615169487794357,0.889575123453323
"ENSMUSG00000028572",3009.66330243524,-0.0297861244930568,0.0592279248094559,-0.502906772251142,0.61502981952311,0.889575123453323
"ENSMUSG00000031513",939.900085369082,0.0281115517280706,0.0559266384137106,0.502650481513277,0.615210030447375,0.889575123453323
"ENSMUSG00000046080",71.400490609578,-0.138197738017618,0.274900593697022,-0.502718950727079,0.615161884022007,0.889575123453323
"ENSMUSG00000022770",4165.33871547954,-0.0345515091406462,0.0687523887506904,-0.502549944350832,0.615280729529825,0.88959012036933
"ENSMUSG00000024388",4337.25329050891,0.0605948292903555,0.120668597580624,0.502159057992443,0.615555640003504,0.889813103371402
"ENSMUSG00000026987",2388.47158275681,0.0297830381016778,0.0593038305049184,0.502211035073151,0.615519081398022,0.889813103371402
"ENSMUSG00000041718",177.685106203479,0.0480310814109015,0.0956721844642951,0.502038096860083,0.615640722933681,0.889848863005299
"ENSMUSG00000057551",927.935870508112,0.0262900158025525,0.0523774284600705,0.501934069225916,0.615713899132126,0.889867407292201
"ENSMUSG00000016496",244.908930778481,-0.0742461354049985,0.148097556488828,-0.501332615913884,0.616137054556072,0.889955628022709
"ENSMUSG00000022538",631.360711714195,0.0363698879050518,0.0725432468952597,0.501354563817137,0.616121610757112,0.889955628022709
"ENSMUSG00000024944",710.995101024777,0.0332428179818406,0.0662628667509498,0.501680950611212,0.615891966414285,0.889955628022709
"ENSMUSG00000034341",5683.82062661295,-0.0403266727867287,0.0804178196381992,-0.501464388964522,0.616044334060187,0.889955628022709
"ENSMUSG00000096718",85.9824465211698,-0.111463408086923,0.222187012836469,-0.501664821287105,0.615903314054294,0.889955628022709
"ENSMUSG00000103085",149.588198462657,0.117327209512559,0.233919826125924,0.501570180927714,0.615969899272595,0.889955628022709
"ENSMUSG00000055897",605.756481606813,0.073926965117094,0.14748674623245,0.501244803384433,0.616198846169908,0.889955803638009
"ENSMUSG00000057156",735.852752996521,-0.0446719589421922,0.0891369574910712,-0.50116091237091,0.616257880845498,0.889955803638009
"ENSMUSG00000032180",561.182634163297,0.0405083605982872,0.0808606446472252,0.500965095875936,0.616395687899808,0.890067647255245
"ENSMUSG00000017561",406.57553849283,-0.0387221078526312,0.0773368501162709,-0.50069414250018,0.616586395287598,0.890081545267833
"ENSMUSG00000034667",3109.66798211578,-0.0245834861488969,0.0490923634701671,-0.500759882213372,0.616540122776026,0.890081545267833
"ENSMUSG00000070691",111.156253502263,-0.0997828203388334,0.199237781693236,-0.500822783163023,0.616495849823896,0.890081545267833
"ENSMUSG00000040550",1418.13333042168,0.0216908172449965,0.0433365278570212,0.500520422784223,0.616708679505875,0.890170926780896
"ENSMUSG00000026798",509.424698723394,-0.0453027367829889,0.0905429370092041,-0.500345341993751,0.616831932565695,0.890178218112896
"ENSMUSG00000103693",62.8827118492404,0.154813128997741,0.309414776894164,0.500341743699898,0.616834465799374,0.890178218112896
"ENSMUSG00000028677",1259.79880459371,-0.026883917288669,0.0537483628073866,-0.500181138261097,0.616947538226152,0.890254271326238
"ENSMUSG00000026096",440.425100291492,-0.0440153109596478,0.0880346687258079,-0.499977015836086,0.617091261399323,0.890374534304738
"ENSMUSG00000020492",299.655566840799,-0.0479816632291526,0.0960047138365497,-0.499784451322281,0.617226860061097,0.890397663083934
"ENSMUSG00000046861",1711.67254405307,0.0285487572351828,0.0571241931471257,0.499766485307797,0.617239511902587,0.890397663083934
"ENSMUSG00000056429",14355.3401261813,0.0392836909062682,0.0786150209527826,0.499697009937358,0.617288438200668,0.890397663083934
"ENSMUSG00000025902",260.452996842437,0.0706081037160497,0.141356633164936,0.499503292736631,0.617424867681599,0.890420254164582
"ENSMUSG00000029634",2542.85112288436,-0.0289236682446251,0.0578975231658833,-0.499566590469775,0.617380287447218,0.890420254164582
"ENSMUSG00000036334",213.33832831705,-0.135298200399907,0.271031368774288,-0.499197568944803,0.617640207056446,0.890643701667744
"ENSMUSG00000030945",17136.7010204722,-0.136546545802303,0.273615784259356,-0.499044841919179,0.617747794058258,0.890665912829103
"ENSMUSG00000031668",2151.04678498786,-0.0365650773308333,0.073276088356957,-0.499004220213151,0.61777641098712,0.890665912829103
"ENSMUSG00000028207",3409.3975916263,0.0306349017047829,0.0614145485172815,0.498821573135273,0.617905088241034,0.890677266002178
"ENSMUSG00000053746",117.852143742449,-0.0694309704164214,0.139175024786825,-0.498875215023452,0.61786729561346,0.890677266002178
"ENSMUSG00000025730",455.905992228923,-0.0397610174576919,0.0797631116764798,-0.498488795409125,0.618139564636904,0.890810374839776
"ENSMUSG00000026942",692.390316832742,-0.0262516033541639,0.0526863588293701,-0.498261863932983,0.618299483689482,0.890810374839776
"ENSMUSG00000041375",695.768915776603,0.0331809500972012,0.0665921816649365,0.498270957154604,0.618293075330696,0.890810374839776
"ENSMUSG00000041845",508.55442479956,-0.0375908117620876,0.075428639746133,-0.498362583345072,0.61822850429165,0.890810374839776
"ENSMUSG00000116995",239.729347181373,0.0430812573934145,0.0864126940003679,0.498552416306233,0.618094734113328,0.890810374839776
"ENSMUSG00000032280",3434.86785800281,0.0371593630586708,0.0746181847495234,0.497993393747201,0.618488698502348,0.890995930843652
"ENSMUSG00000027883",170.473707419078,-0.0569432384448827,0.114488202203154,-0.497372107772638,0.618926670973666,0.891539776319007
"ENSMUSG00000073434",412.464557794959,-0.0459257963489647,0.0923902072076736,-0.497085110391984,0.619129034069713,0.891744162570032
"ENSMUSG00000006676",4617.03842539741,-0.0211993853279275,0.0427243949499746,-0.496189246278376,0.619760897400031,0.891823402890581
"ENSMUSG00000019102",71.4575615888123,0.140481023170085,0.282761716295366,0.496817691626053,0.619317618184393,0.891823402890581
"ENSMUSG00000020258",4482.97334108004,0.031192933881771,0.0628700123428965,0.496149638267017,0.619788839876758,0.891823402890581
"ENSMUSG00000024194",841.193507858247,0.0302661865674651,0.0609708642223487,0.496404093225418,0.619609337738319,0.891823402890581
"ENSMUSG00000038879",364.756238336633,0.0623786499772229,0.125560672780971,0.496800858068328,0.619329490072926,0.891823402890581
"ENSMUSG00000039187",53.3357863429751,-0.16588541585878,0.334184067187152,-0.496389361871881,0.619619729173305,0.891823402890581
"ENSMUSG00000049538",163.096135145269,-0.0782699792677535,0.157591013667274,-0.496665244079251,0.619425135637102,0.891823402890581
"ENSMUSG00000062542",146.686924450614,0.063043683396756,0.12703652918291,0.496264214728226,0.61970801050805,0.891823402890581
"ENSMUSG00000071037",180.476344619769,0.045773125523854,0.0922490638751186,0.496190677726757,0.619759887558727,0.891823402890581
"ENSMUSG00000110894",117.968566240199,0.15468694467036,0.311480278412824,0.496618744077734,0.619457932548864,0.891823402890581
"ENSMUSG00000066880",810.591021586792,-0.0260940427433281,0.0526089843780773,-0.495999743234005,0.619894592102665,0.891888540847488
"ENSMUSG00000030796",121.804826556843,-0.0969360367171778,0.195490330754922,-0.495861029764701,0.619992462644753,0.891942327235077
"ENSMUSG00000069874",1138.85097969127,-0.0996582954764327,0.201080616696535,-0.495613635534219,0.620167030589323,0.892106431867151
"ENSMUSG00000028330",987.825947194317,-0.0300671377213573,0.0607007977834306,-0.495333485214335,0.620364737945094,0.892205835816097
"ENSMUSG00000028741",390.935229920902,0.0426274320338188,0.0860602635257645,0.495320723960566,0.620373744455623,0.892205835816097
"ENSMUSG00000064141",67.6197353083538,-0.102258624464993,0.206475246158554,-0.495258518236455,0.620417648206853,0.892205835816097
"ENSMUSG00000000216",2029.40815319415,-0.0380030016439964,0.0769874624712202,-0.493625850549404,0.621570440777919,0.892435692420013
"ENSMUSG00000016946",410.283864224562,0.034196458165916,0.0694699013425972,0.492248549444068,0.622543647179166,0.892435692420013
"ENSMUSG00000017747",1154.21937930557,-0.0288431615733179,0.0583639686590222,-0.494194658725613,0.621168711581762,0.892435692420013
"ENSMUSG00000020219",1343.18310268402,-0.041976533429902,0.0849216820249794,-0.494297009067187,0.621096437121194,0.892435692420013
"ENSMUSG00000020389",125.593809906053,-0.0606050468764849,0.122879432782427,-0.493207410745404,0.621866042110821,0.892435692420013
"ENSMUSG00000024826",1455.20839622366,-0.0306691562831945,0.0622650268939126,-0.492558307819392,0.622324713108963,0.892435692420013
"ENSMUSG00000024847",785.456747346203,-0.0273826284150882,0.0555979012331798,-0.492511907962934,0.622357505929215,0.892435692420013
"ENSMUSG00000025040",666.365287996255,0.0303734994891616,0.0616138617146918,0.492965359480448,0.622037063921517,0.892435692420013
"ENSMUSG00000025936",71.8534083690853,0.0964080036184668,0.195869745126178,0.49220467181576,0.622574662140558,0.892435692420013
"ENSMUSG00000027770",1582.31503172251,-0.0261436865976612,0.0531020972951771,-0.492328701300384,0.622486993459764,0.892435692420013
"ENSMUSG00000029390",5534.55185571657,0.0278280945742387,0.0562795239478827,0.49446215287835,0.620979828904727,0.892435692420013
"ENSMUSG00000029913",273.990491342635,-0.0548293071890492,0.110979788897601,-0.494047679615242,0.621272506940075,0.892435692420013
"ENSMUSG00000031816",588.972196176583,0.0400824312753667,0.0812112019957875,0.493557911843809,0.621618431038463,0.892435692420013
"ENSMUSG00000034110",181.332849868238,0.0487820593282552,0.0986428563130174,0.494532104519136,0.620930438849169,0.892435692420013
"ENSMUSG00000034435",2720.32991443435,-0.104431350696642,0.212131116868604,-0.492296237526188,0.622509939552964,0.892435692420013
"ENSMUSG00000041420",58.956438835836,-0.0817250696084418,0.165968656780956,-0.492412671124415,0.622427643484908,0.892435692420013
"ENSMUSG00000042662",272.50735189182,-0.0940844387876919,0.19073866760638,-0.49326358398314,0.621826355714543,0.892435692420013
"ENSMUSG00000046410",99.0147882871922,-0.0821139090078806,0.166473752540812,-0.493254388482352,0.621832852261208,0.892435692420013
"ENSMUSG00000047419",319.231133839143,0.0708783924837513,0.143479459349224,0.493996790936018,0.621308445835589,0.892435692420013
"ENSMUSG00000048251",148.759002865315,0.0604061985508531,0.122686919356279,0.492360545588688,0.622464485588814,0.892435692420013
"ENSMUSG00000048485",69.8369290463693,0.0913209405623532,0.184962778213199,0.493726042853288,0.62149967029152,0.892435692420013
"ENSMUSG00000048731",303.370483184612,0.0722097903778049,0.146480213098151,0.492966175093014,0.622036487614538,0.892435692420013
"ENSMUSG00000049489",362.493781073397,-0.0371450687398513,0.0754449827919811,-0.492346440614462,0.622474455086333,0.892435692420013
"ENSMUSG00000049624",1577.90103769732,0.0324299216080146,0.0657196977388495,0.49345816739574,0.621688891022772,0.892435692420013
"ENSMUSG00000052331",1147.17520229162,0.0434983525718642,0.0880069727439479,0.494260297970032,0.621122360158323,0.892435692420013
"ENSMUSG00000056598",71.4983558302216,0.0798943061381313,0.162163947974514,0.492676128917926,0.622241447122095,0.892435692420013
"ENSMUSG00000060519",723.791976781413,-0.0644609665247138,0.130925359515317,-0.492348974739097,0.622472663943661,0.892435692420013
"ENSMUSG00000061576",43.2494920717218,0.129903631683776,0.262897783993572,0.494122201071699,0.621219879599205,0.892435692420013
"ENSMUSG00000063018",77.1129301769717,0.0838263874551346,0.169773891185729,0.493753114037013,0.621480549255474,0.892435692420013
"ENSMUSG00000063430",580.442747004984,0.0488019582696944,0.099011790718017,0.492890371094096,0.622090051258486,0.892435692420013
"ENSMUSG00000075271",189.30187131592,-0.0678827840485795,0.137279562512484,-0.494485725378139,0.620963185114651,0.892435692420013
"ENSMUSG00000091896",2664.52902754164,0.0224837799408562,0.0456033520643705,0.493029106920029,0.621992021059259,0.892435692420013
"ENSMUSG00000104214",76.2990640308247,-0.12598628990408,0.25527519529004,-0.493531264410301,0.621637254581196,0.892435692420013
"ENSMUSG00000030800",6939.77395717267,0.0566223640586908,0.115062906629529,0.492099197884852,0.622649219272672,0.89245581137197
"ENSMUSG00000020290",2065.36210768673,-0.028594858378121,0.0581787136499065,-0.491500354411273,0.623072601498076,0.89297585593261
"ENSMUSG00000002379",1990.92634536912,-0.0357024614304658,0.0726733594366326,-0.491273029170979,0.623233353043024,0.89311943867565
"ENSMUSG00000022022",202.203309601386,0.0481431045184454,0.0980372924189776,0.491069299554892,0.623377434353034,0.893195702731091
"ENSMUSG00000081604",765.503506539873,0.179284686847446,0.365122233434312,0.491026484914675,0.623407715482733,0.893195702731091
"ENSMUSG00000038894",3542.79663541873,0.0740129843946181,0.150777527898493,0.490875433668374,0.623514553238571,0.893261984072279
"ENSMUSG00000000942",83.1035592697849,0.0849004861091864,0.172999034823943,0.490756992925352,0.623598331297444,0.89329122140179
"ENSMUSG00000009647",1277.52151945702,-0.0282614621037237,0.0575970750379631,-0.490675300526913,0.623656118563097,0.89329122140179
"ENSMUSG00000033618",1364.3749702162,-0.0365274295079321,0.0744724902627656,-0.490482181796932,0.62379273538361,0.893400123928391
"ENSMUSG00000022453",2531.82467144189,0.0305739997548095,0.0625318325604939,0.488934971244156,0.62488773607298,0.893625071006297
"ENSMUSG00000022894",1270.66522299092,-0.0832977890023636,0.170225345094068,-0.489338347097093,0.624602176670723,0.893625071006297
"ENSMUSG00000023873",39.6081378941121,-0.10253479952889,0.209371456512811,-0.489726733704106,0.624327281770975,0.893625071006297
"ENSMUSG00000025262",1096.01670682555,0.0338022446641663,0.0691260874802173,0.488994038232525,0.624845917620052,0.893625071006297
"ENSMUSG00000028889",446.654992286503,-0.0413622507730189,0.0845455798621571,-0.489230197964883,0.624678732496678,0.893625071006297
"ENSMUSG00000031012",1665.24096051088,0.0290862145902581,0.0594380414224748,0.489353516605949,0.624591438912415,0.893625071006297
"ENSMUSG00000031391",3578.62600604429,-0.0732975213598493,0.149567108559078,-0.490064440410689,0.624088299925804,0.893625071006297
"ENSMUSG00000032050",7764.97568054806,-0.0268695894703132,0.0548853207448809,-0.489558758255399,0.62444616615609,0.893625071006297
"ENSMUSG00000032077",362.743032267383,-0.04940757804839,0.100965751952324,-0.489349874517058,0.624594016962919,0.893625071006297
"ENSMUSG00000035093",5012.93284628608,0.0253818946831888,0.0517973498873246,0.490023036668911,0.624117597609915,0.893625071006297
"ENSMUSG00000036834",305.907283478202,-0.0490915686355791,0.100414298112175,-0.488890223389681,0.624919417619486,0.893625071006297
"ENSMUSG00000042496",392.863821428272,-0.0374549215536845,0.0765898460442212,-0.489032469552934,0.624818709528057,0.893625071006297
"ENSMUSG00000052160",206.871254900289,-0.115411822381539,0.235793053854559,-0.489462350543741,0.624514402993056,0.893625071006297
"ENSMUSG00000053510",4463.73093232522,0.0222642538174299,0.0454932252195248,0.489397129132857,0.624560568167545,0.893625071006297
